"id","year","Y","VA","K","L","M","I","naics3"
10001,1966,3053773620.96605,1120563211.99046,330832710.810211,11500,1991450933.89502,245.255478934098,"324"
10001,1967,3211666692.2628,1209319467.87839,245255478.934098,11900,2048644278.17656,224.525648793727,"324"
10001,1968,3535549385.80523,1418063693.22968,224525648.793727,14600,2175746682.15722,347.269046823869,"324"
10001,1969,5516787742.94827,1756878012.9057,347269046.823869,20800,3808290865.00401,683.989672966167,"324"
10001,1970,6108462222.22222,1821565583.77616,683989672.966167,21000,4306034551.53486,737.738305461316,"324"
10001,1971,5693619318.19858,1750656605.48645,737738305.461316,20400,4110891268.69633,500.794598231189,"324"
10001,1972,5699905465.19547,1797850593.64916,500794598.231189,21111,4095705246.44962,346.691756084101,"324"
10001,1973,5381241814.226,1571166167.35706,346691756.084101,18823,3818394647.61129,593.783851926565,"324"
10001,1974,5481214627.14527,1298435078.05873,593783851.926565,20300,4343232959.87291,1740.58646007515,"324"
10001,1975,5457293442.48351,1327165963.66197,1740586460.07515,20550,4232404398.79757,3573.38921740295,"324"
10001,1976,6140227850.17594,1446826424.09694,3573389217.40295,21062,4725288600.42892,3481.14336098663,"324"
10001,1977,6835898194.15301,2213363563.84922,3481143360.98663,22146,4671479295.76535,2059.64191093079,"324"
10001,1978,9232168844.45871,4196889502.64798,2059641910.93079,24145,5186356123.86539,1346.25752024042,"324"
10001,1979,11914539445.1922,5732470605.15853,1346257520.24042,22103,5987414863.40619,838.537444956664,"324"
10001,1980,12880583127.5261,6553505694.23294,838537444.956664,22938,5781243663.21905,1495.95693161944,"324"
10001,1981,14103020249.415,6998331752.44557,1495956931.61944,56672,6070284575.14937,3546.75425720044,"324"
10001,1982,13955861769.6971,7081057947.06665,3546754257.20044,49837,5793968076.23761,3535.24805718037,"324"
10001,1983,12799602853.8931,7064422799.13878,3535248057.18037,43984,4802458106.13522,2978.99918131314,"324"
10001,1984,12574747287.1393,6730783381.58075,2978999181.31314,44200,5070658441.53556,3020.75230153945,"324"
10001,1985,13965632560.0738,7318769746.87286,3020752301.53945,42100,5965133223.3935,2773.60935028947,"324"
10001,1986,11226254245.1071,6442576642.8996,2773609350.28947,39700,4937601820.76442,2036.75729964068,"324"
10010,1982,8127072.89161745,3872472.39972802,1736452.30589254,275,6400781.37203335,1.11320879466662,"334"
10010,1983,13202598.43432,5552415.29364142,2796319.976412,303,10571079.0617959,2.88686903166036,"334"
10010,1984,19034592.5783899,8219250.93612646,2886869.03166036,389,14296647.3349197,3.78393406671697,"334"
10010,1985,28959932.535249,12453569.1187614,3783934.06671697,518,20465987.371767,2.4556010106504,"334"
10010,1986,36844240.541785,16233962.3699578,2455601.0106504,643,24940187.737865,3.48687302266254,"334"
10010,1987,39948559.5698491,16285507.0359127,3486873.02266254,674,27292101.0346018,3.2405191812869,"334"
10010,1988,60196735.9076953,22240515.5145528,3240519.1812869,784,42097232.6843812,3.53928302540094,"334"
10010,1989,63607464.0982524,22512821.0220379,3539283.02540094,900,44410326.1906873,4.48222273762863,"334"
10010,1990,75796512.9497119,32456727.1739825,4482222.73762863,1013,45517565.3097955,3.64810405935741,"334"
10010,1991,72211255.2802627,31285356.3617395,3648104.05935741,902,42299824.4453393,2.86883516983196,"334"
10010,1992,73388287.4166678,31964381.5174342,2868835.16983196,924,42266258.2683518,4.83130898373536,"334"
10010,1993,80402493.3450413,34717008.8528451,4831308.98373536,891,46064503.7373793,5.49275882900349,"334"
10010,1994,97385238.4083783,34914370.7671857,5492758.82900349,892,61804952.1724129,5.82532750687375,"334"
10010,1995,131394222.627246,45941005.8264026,5825327.50687375,914,82858159.7820596,4.22308143854419,"334"
10010,1996,160435221.533661,55362920.4312662,4223081.43854419,967,103589847.970368,5.34883484014473,"334"
10010,1997,153260000,55645608.7091356,5348834.84014473,993,97614391.2908644,5.852,"334"
10010,1998,168528392.166333,55172428.7331871,5852000,1044,122253872.742506,5.20567424773303,"334"
10011,1974,30821186.6874557,13310127.0171507,1231767.37555098,235,15690859.362302,0.467945698037254,"333"
10011,1975,33877904.3863418,12582293.9326485,1686428.69823391,235,19209555.814392,0.781455214400931,"333"
10011,1976,33583229.4658461,11835774.4213905,781455.214400931,218,19581370.3121832,0.891035656957653,"333"
10011,1977,28872653.3428215,8300192.3311001,891035.656957653,216,18471827.8797427,1.19967794271868,"333"
10011,1978,35812524.9503853,10234250.2999762,1199677.94271868,225,23110544.8272884,1.69465956017767,"333"
10011,1979,34678974.6801942,10405529.4925357,1694659.56017767,238,21621543.8390997,0.993544533212642,"333"
10011,1980,36419353.8553127,11877583.3670804,993544.533212642,258,21889499.6022277,1.44277566856543,"333"
10011,1981,39462039.9268459,10936645.3388792,1442775.66856543,247,25562495.1650187,0.746648886362267,"333"
10011,1982,36725890.8128215,8516239.18603037,746648.886362267,264,25642411.5246623,1.26017282319328,"333"
10011,1983,34962948.5413989,8117832.60543506,1260172.82319328,268,24400737.1896548,1.13074326499233,"333"
10011,1984,34875583.7495404,9897140.32225507,1130743.26499233,316,22536131.5381304,1.22630096812398,"333"
10022,1976,582902.618648128,349258.867890263,529974.86093126,54,687349.089337271,0.476696964858806,"334"
10022,1977,1017504.78131387,556049.304110534,990097.304405995,80,1202452.27897222,0.242398228711432,"334"
10022,1978,1098811.28765869,529576.976637165,242398.228711432,72,1254731.73152137,0.321111587654937,"334"
10022,1979,1491603.29954994,742731.466982788,321111.587654937,84,1466333.94303826,0.476654716263929,"334"
10022,1980,2294235.45232191,1123672.21659246,476654.716263929,100,2018395.6083468,0.511193749196881,"334"
10022,1981,3070551.71101709,1540972.97810437,511193.749196881,129,2361469.64599144,0.860929668105477,"334"
10022,1982,3381020.8897673,1640085.85784258,860929.668105477,137,2619128.29265795,1.44113076518856,"334"
10022,1983,4040983.56292451,1788168.17316025,1441130.76518856,113,3112956.79579197,0.263592152149581,"334"
10022,1984,4075021.3016319,1636756.92360086,263592.152149581,92,3223107.23738835,0.251737817328364,"334"
10022,1985,4783301.91276179,2127234.10810214,251737.817328364,99,3293217.82013013,0.230119202215109,"334"
10022,1986,5291601.66139782,2256478.79918563,230119.202215109,94,3672756.5421475,0.0770252324462414,"334"
10022,1987,6117203.89869445,2359929.73212878,77025.2324462414,83,4333502.87421905,0.112722234073803,"334"
10022,1988,5988351.84895373,1762529.76990066,112722.234073803,72,4686858.00382888,0.192352338337008,"334"
10022,1989,7327199.62956031,2434312.61245919,192352.338337008,75,5287665.06234506,0.208299324520131,"334"
10022,1990,6062272.18175475,911743.092345535,208299.324520131,59,5409337.8638358,0.120421039830375,"334"
10022,1991,5901193.74503432,1491356.86115689,120421.039830375,62,4557879.75218233,0.24301157920982,"334"
10022,1992,4602333.75047051,3918622.55008994,243011.57920982,161,697614.422129729,0.184058764222755,"334"
10022,1993,12580032.1543993,4506675.53365463,184058.764222755,167,8140335.39018316,0.315697394208891,"334"
10022,1994,14130497.2886405,4912320.99215712,315697.394208891,168,9119914.07568272,0.476532427293376,"334"
10022,1995,16635722.0116137,6892659.0656186,476532.427293376,165,9447184.04489546,0.101760998519137,"334"
10022,1996,18199092.4463999,8045728.34353682,101760.998519137,181,10010111.4448649,0.316982395543934,"334"
10022,1997,21143000,9562177.37474117,316982.395543934,199,11580822.6252588,0.307,"334"
10024,1974,11773499.5156068,6683789.34266172,2786111.0724779,205,5821520.84913347,0.524999992720162,"326"
10024,1975,8744554.53801443,5294770.64702697,3155291.64528546,195,3817867.89013021,1.17219635931772,"326"
10024,1976,9149253.72600182,6071226.51255988,1172196.35931772,250,3382516.84148561,0.468534421084392,"326"
10024,1977,10448544.0910156,6213306.28921193,468534.421084392,250,4715835.87526496,0.353246752426423,"326"
10024,1978,10781606.7817151,6304233.87670508,353246.752426423,220,4941876.67879339,0.239064949445274,"326"
10024,1979,11959972.9555083,7673560.18201338,239064.949445274,240,4563041.26156997,0.498458829180791,"326"
10024,1980,11666170.387521,7596767.46271759,498458.829180791,230,4137153.85917523,0.424933107847307,"326"
10024,1981,11948537.3527923,7362793.10707475,424933.107847307,240,4578989.99478354,0.415207330416187,"326"
10024,1982,10736275.9397274,6143325.5259076,415207.330416187,210,4692046.78363983,0.202777779162689,"326"
10024,1983,10813459.3495356,6689985.32261693,202777.779162689,225,4266370.01968844,0.104056136170959,"326"
10024,1984,13346406.1512892,7673099.03960203,104056.136170959,230,5820814.01212019,0.274386622011407,"326"
10024,1985,12517803.3318475,7789229.4590153,274386.622011407,230,4855304.00973332,0.221792825391461,"326"
10033,1973,19564628.3435845,5155452.99724039,4218321.08953587,309,14291702.162521,0.901372484628427,"315"
10033,1974,11818815.3990366,4154927.23599403,4911408.45346242,272,7478386.55033224,0.287786478768573,"315"
10033,1975,13632077.7985029,4004769.37368124,287786.478768573,250,9615624.90193249,0.0715319763107398,"315"
10033,1976,18209564.861113,6113673.42209275,71531.9763107398,337,11933745.516082,0.137065636613515,"315"
10033,1977,19629415.2771805,6859759.95848727,137065.636613515,395,12621659.6521875,0.289630509407912,"315"
10033,1978,19707112.9248399,7149967.0835441,289630.509407912,395,12273837.4214566,1.17390399028025,"315"
10033,1979,20029208.7944413,7159543.29020108,1173903.99028025,395,12410821.5679541,0.0658205241840552,"315"
10033,1980,20729394.4997412,6400018.03558204,65820.5241840552,302,13661734.9864552,0.0571860286865685,"315"
10033,1981,23904387.6395499,6792139.66277611,57186.0286865685,302,16213423.0125831,0.427748134840567,"315"
10033,1982,24616141.5918424,6611219.39877053,427748.134840567,302,17549683.2305659,0.996429670131945,"315"
10033,1983,25275058.8598752,7629869.44143891,996429.670131945,302,17369710.437296,0.338641402235009,"315"
10033,1984,32383654.5160753,9449419.78469297,338641.402235009,302,22329373.7938584,0.633473303194709,"315"
10033,1985,35107919.6155372,9989646.34834482,633473.303194709,302,24786104.1144114,1.46705098180568,"315"
10033,1986,43540609.8204313,10826758.0706568,1467050.98180568,282,32669710.3960159,0.922633907020032,"315"
10033,1987,65144034.6003811,15108107.9112955,922633.907020032,285,49704417.4140074,1.92512773663841,"315"
10033,1988,86037649.1171699,17606315.4268942,1925127.73663841,250,67047753.1316481,3.20245066923667,"315"
10033,1989,106530236.287386,17529407.0594662,3202450.66923667,250,87365845.6915392,5.38531423403712,"315"
10033,1990,103618978.633168,13321756.8915832,5385314.23403712,200,89023612.4781746,1.43193887247347,"315"
10033,1991,129069246.492499,22400368.0622283,1431938.87247347,380,106305528.790756,1.19928734739006,"315"
10033,1992,157745036.19928,28402703.7740601,1199287.34739006,380,130089976.808271,1.87571289261305,"315"
10033,1993,199437332.124701,42312595.6440162,1875712.89261305,550,158634697.716573,7.49811168551847,"315"
10033,1994,254797168.594904,56173906.6954643,7498111.68551847,760,200549222.063668,7.17661635136432,"315"
10033,1995,308322037.280131,75421948.0161173,7176616.35136432,1000,231513954.445142,15.5721976899534,"315"
10033,1996,389415715.229543,100925142.933912,15572197.6899534,1250,287392827.686774,17.5001448457048,"315"
10033,1997,484832000,136402326.866015,17500144.8457048,1700,348429673.133985,22.852,"315"
10033,1998,547743132.317533,155525200.569192,22852000,2266,398070222.253699,20.4799999587948,"315"
10033,1999,614830284.202463,157017658.347744,20479999.9587948,2800,473833713.480089,33.9885985949877,"315"
10033,2000,617212663.455655,166313140.71473,33988598.5949877,2850,468599940.675061,42.6557586932939,"315"
10033,2001,679882451.229459,159161391.813848,42655758.6932939,3300,545926973.03911,45.4925064586382,"315"
10033,2002,683771823.808707,174118322.40554,45492506.4586382,3300,538398767.064257,25.2442836303711,"315"
10048,1974,99064914.0851508,28817884.7700732,12548498.9877255,640,62945148.8576413,8.63076527366469,"333"
10048,1975,198178789.625522,50005593.0864623,21043931.1019032,940,133658591.065198,17.7712109345529,"333"
10048,1976,236448420.581092,61516681.558749,17771210.9345529,1044,157508230.464142,3.28917459306633,"333"
10048,1977,197649018.075034,38450683.1834234,3289174.59306633,930,142942754.354181,3.32850242630806,"333"
10048,1978,165341132.680316,34750093.8749481,3328502.42630806,782,117991932.513139,0.755869562969522,"333"
10048,1979,206614173.923456,57276232.2126761,755869.562969522,860,133022602.625121,0.636816061259716,"333"
10048,1980,194944506.874737,47681378.0283975,636816.061259716,750,131348151.994593,2.39493174080888,"333"
10048,1981,218276340.522021,47958210.9313714,2394931.74080888,794,152627384.373243,2.82909929598203,"333"
10048,1982,153897373.717753,27212670.396877,2829099.29598203,618,115155668.684278,4.30811082489009,"333"
10048,1983,149331504.053498,22995887.7151176,4308110.82489009,549,114832142.253335,1.33889003516504,"333"
10048,1984,163990220.272454,35393473.6645733,1338890.03516504,553,116022970.180964,2.57704207138969,"333"
10048,1985,105944341.323703,7324720.33164805,2577042.07138969,399,89783213.7756388,1.69492583081184,"333"
10066,1961,806457617.91676,503412079.893717,167565130.563246,14600,396094827.983918,16.8715463267342,"325"
10066,1962,854642854.841965,544860953.285739,179818736.009456,15100,397885013.018645,13.675977671847,"325"
10066,1963,905972986.182362,583155030.304067,13675977.671847,15700,411435503.344311,28.0096659367056,"325"
10066,1964,966927438.058726,618835362.597232,28009665.9367056,15900,439879175.183742,27.2441799285456,"325"
10066,1965,1089163493.55973,679771023.686795,27244179.9285456,16900,511835194.650325,27.8392173126749,"325"
10066,1966,1485675393.13379,840541691.235282,27839217.3126749,20800,798991943.799673,61.8054126041379,"325"
10066,1967,1594005226.39734,888996131.346807,61805412.6041379,21500,863672225.945088,47.6446033575171,"325"
10066,1968,1754873311.47921,1011319098.44945,47644603.3575171,22800,891346621.132264,44.8608857821895,"325"
10066,1969,1969406786.37588,1115744879.46293,44860885.7821895,23400,998212355.394994,45.4329118275035,"325"
10066,1970,2108063840.27224,1165866615.4689,45432911.8275035,23593,1085547992.79645,55.8213789284219,"325"
10066,1971,2255044100.75191,1239710850.92044,55821378.9284219,24144,1160043899.68716,48.5770119411643,"325"
10066,1972,2457984146.49436,1380038082.73894,48577011.9411643,25770,1218893209.4625,52.4188041193479,"325"
10066,1973,2619813235.65095,1444005576.58927,52418804.1193479,26435,1309702968.81585,62.897102179978,"325"
10066,1974,2278327475.35034,1263595586.36876,62897102.179978,27376,1090824478.06738,77.2760392920562,"325"
10066,1975,2044412852.83212,1116624322.76803,77276039.2920562,26715,962558682.390042,86.280414397353,"325"
10066,1976,2296892861.165,1211292323.0023,86280414.397353,27778,1084196826.95494,67.7117460761404,"325"
10066,1977,2395318216.83522,1265783167.09764,67711746.0761404,27336,1128594544.36869,76.0181152579571,"325"
10066,1978,2559549931.79314,1335010042.03945,76018115.2579571,27346,1198192404.10618,64.0936103915941,"325"
10066,1979,2597939293.65913,1306633503.49627,64093610.3915941,27005,1228088029.60404,93.2467950436468,"325"
10066,1980,2500807875.59221,1170451478.44223,93246795.0436468,25946,1235449208.005,102.093273699419,"325"
10066,1981,2406895820.63898,1150211620.39165,102093273.699419,25465,1149068208.18437,103.532500168958,"325"
10066,1982,2381049895.1815,1170350789.99854,103532500.168958,24062,1102425211.50705,102.91905774517,"325"
10066,1983,2565782007.11379,1226805466.41343,102919057.74517,23447,1199773642.21168,80.4623799404906,"325"
10066,1984,2388435966.82308,1206631539.72875,80462379.9404906,22455,1069515933.57017,92.9893453513327,"325"
10066,1985,2274521540.92023,1185837778.168,92989345.3513327,21330,998385394.962599,93.9321388711365,"325"
10066,1986,2673306571.08561,1376793551.1794,93932138.8711365,22100,1242522322.40965,83.5579450663386,"325"
10082,1961,1240208122.39135,490006257.22971,574620910.445133,34000,782783920.41436,58.4197925619218,"313"
10082,1962,1444430782.47612,560710564.237915,601932618.474876,35800,923501828.962953,108.402367016835,"313"
10082,1963,1522894600.87601,597711621.509054,108402367.016835,37700,965120364.500099,116.518375537313,"313"
10082,1964,1699338857.41509,664853080.531929,116518375.537313,39800,1087985901.70452,111.872146494246,"313"
10082,1965,1864080032.03826,751391470.157905,111872146.494246,41100,1183757539.5687,121.38857894566,"313"
10082,1966,1990442846.82907,811759432.134454,121388578.94566,43500,1224327756.81185,203.316510165887,"313"
10082,1967,1963816202.14899,814097500.332749,203316510.165887,44800,1208225395.85597,196.544574391712,"313"
10082,1968,2291881010.68564,967968887.952683,196544574.391712,49300,1416611260.78396,95.8732245700753,"313"
10082,1969,2385200963.53264,983815124.348234,95873224.5700753,49000,1480609926.00381,143.863808057899,"313"
10082,1970,2132771797.78444,848504789.403528,143863808.057899,44700,1344504679.4359,103.83497761548,"313"
10082,1971,2014582199.98982,805153750.164733,103834977.61548,42100,1282439206.32,103.213595956077,"313"
10082,1972,2116010427.20864,879577730.135381,103213595.956077,43000,1305420292.43088,83.845817561425,"313"
10082,1973,2241042781.61781,941019560.270954,83845817.561425,46000,1358080264.70605,130.642231572072,"313"
10082,1974,2147098080.83943,864540551.802004,130642231.572072,46000,1406810892.30783,136.193979304786,"313"
10082,1975,2006505083.12301,881659759.793782,136193979.304786,44400,1206975715.29528,125.62150960739,"313"
10082,1976,2450313441.32305,978528080.086718,125621509.60739,45800,1523661202.3618,92.088923645839,"313"
10082,1977,2582829267.91111,980807785.479094,92088923.6458391,44100,1644095245.21672,125.927245221674,"313"
10082,1978,2709888113.65534,1019582089.7732,125927245.221674,43400,1751127364.52389,121.136048349883,"313"
10082,1979,2853035027.39552,1071749550.82379,121136048.349883,43900,1771863115.59255,130.526348214705,"313"
10082,1980,2727665899.16738,941501878.18983,130526348.214705,41400,1724974397.85809,154.064038815771,"313"
10082,1981,2653894409.56528,869861503.384893,154064038.815771,37800,1668670270.22998,140.246631715937,"313"
10082,1982,2339542232.25736,816453949.709378,140246631.715937,33900,1444985160.61778,124.718827933359,"313"
10082,1983,2477877769.06707,864789878.869982,124718827.933359,35300,1553627666.16585,125.20265955487,"313"
10082,1984,2659451796.05298,832835610.251573,125202659.55487,32700,1722970796.56942,109.789496980744,"313"
10082,1985,2109887997.6209,794968707.121147,109789496.980744,27200,1231772418.57646,62.1110475752163,"313"
10082,1986,2068933891.38429,709278752.932922,62111047.5752163,22800,1350186995.76668,81.2903641764731,"313"
10082,1987,1946987937.83097,715191108.464394,81290364.1764731,23400,1211946803.44455,81.6170306286645,"313"
10085,1976,432761590.239119,120380325.342467,39959786.407115,2300,286745111.189216,12.509064539718,"336"
10085,1977,343462750.474433,99911053.2360806,50555882.6150658,1800,223737898.321251,14.8893225025647,"336"
10085,1978,399760572.806615,115244725.191852,14889322.5025647,2300,262925439.159512,14.7304466514798,"336"
10085,1979,469367491.222413,131857941.038393,14730446.6514798,2600,309185303.621674,17.3007968892949,"336"
10085,1980,566161796.993903,137247368.618388,17300796.8892949,2960,388548942.249406,21.3592831328011,"336"
10085,1981,656795141.404114,166299636.81142,21359283.1328011,3350,454056731.806523,9.59225492860824,"336"
10085,1982,489565751.152218,100746921.83966,9592254.92860824,2410,369434660.780522,41.7996987184692,"336"
10085,1983,303690866.841062,90228350.7848324,41799698.7184692,1985,203687667.51243,5.51477017977929,"336"
10085,1984,321565126.623258,94022895.6532284,5514770.17977929,2050,216417260.615611,4.50668442931913,"336"
10085,1985,333421706.837792,87615310.8899705,4506684.42931913,1995,234385243.851276,7.3556735270479,"336"
10085,1986,302445135.628935,82109682.7878562,7355673.5270479,1829,215586920.492712,8.00112570759818,"336"
10085,1987,412552263.227345,112128782.829538,8001125.70759818,2063,291572382.842571,9.34801315641987,"336"
10085,1988,557834178.88884,143938178.523525,9348013.15641987,2381,391488350.50301,13.6311916879883,"336"
10085,1989,690619989.430503,160092375.153945,13631191.6879883,2560,501190554.152659,8.59571158092267,"336"
10085,1990,719062429.566113,156184118.662559,8595711.58092267,2408,536569628.134784,12.5128611578593,"336"
10085,1991,745911614.531869,174400553.498127,12512861.1578593,2612,553816224.519639,27.6309120958584,"336"
10085,1992,865371349.38922,201345363.988172,27630912.0958584,2852,654064547.461442,78.5308266854682,"336"
10085,1993,1030641329.77071,265403246.354644,78530826.6854682,3402,758865756.651473,31.6951082409629,"336"
10085,1994,1179215475.34104,330065290.979951,31695108.2409629,4300,838180886.567467,33.9022241914336,"336"
10085,1995,1254428162.54025,334814481.002781,33902224.1914336,4511,898216710.04798,23.3422775165442,"336"
10085,1996,1192128212.7291,316179812.333194,23342277.5165442,4879,870007598.89255,24.881248324593,"336"
10085,1997,1115034000,243797860.947788,24881248.324593,3665,871236139.052212,31.778,"336"
10085,1998,1201964143.23601,153341834.128861,31778000,4240,1074851262.54738,40.1389874678367,"336"
10085,1999,904286846.307964,247808179.803664,40138987.4678367,4000,687505755.031655,39.5755813017678,"336"
10085,2000,1131336488.44285,278743953.093707,39575581.3017678,4100,899726692.560371,36.3283254256533,"336"
10085,2001,1294641001.15481,262099368.682835,36328325.4256533,4100,1117100108.74344,54.9261896459978,"336"
10085,2002,1142205446.33051,230187034.808329,54926189.6459978,3600,988705715.315175,28.0179183152125,"336"
10085,2003,1131149533.80744,162457592.828176,28017918.3152125,3300,1048421458.81354,40.6106422315118,"336"
10085,2004,1086356925.38653,248487480.672798,40610642.2315118,3000,884679341.174522,19.4456530369563,"336"
10085,2005,664062902.181879,102148937.486258,19445653.0369563,1245,583815487.139892,17.1844082875214,"336"
10088,1961,26612936.0999819,13405833.8034344,39624025.7802524,7200,77622176.7545698,11.1691884749705,"334"
10088,1962,28968053.6746996,15296703.5114717,50318580.9026912,7700,79680575.0542863,9.41898224817044,"334"
10088,1963,30395504.4051338,16324634.3079573,9418982.24817044,7900,82722108.1125009,7.86733170608186,"334"
10088,1964,31848276.8799074,17453324.6968741,7867331.70608186,8100,83594053.598977,9.17486101058225,"334"
10088,1965,36568515.3921664,21350828.0522008,9174861.01058225,9800,87755356.8971804,11.8387071161975,"334"
10088,1966,41410957.9098167,22409973.9770086,11838707.1161975,9900,107863765.322761,7.27169780475004,"334"
10088,1967,41739021.0053851,23092551.4655204,7271697.80475004,9900,104492144.996489,8.5149126666686,"334"
10088,1968,44031157.5300748,24626784.8484672,8514912.6666686,9700,106575517.321474,13.165038460616,"334"
10088,1969,45461582.9276806,26245402.1293628,13165038.460616,9900,102976785.356659,11.3600822951104,"334"
10088,1970,39089930.5162795,25036795.985564,11360082.2951104,9870,73825545.7210138,13.1723657740733,"334"
10088,1971,41183638.3017295,23239160.1370321,13172365.7740733,8149,92615943.6009909,10.382197256363,"334"
10088,1972,46744242.6372471,26253894.8999768,10382197.256363,8738,105346038.8995,12.5871591683393,"334"
10088,1973,62146856.5123723,33008998.9185782,12587159.1683393,9900,137630185.573969,9.4843429385001,"334"
10088,1974,77135676.8048013,38691929.5155375,9484342.9385001,9300,142654437.317312,8.41978046771689,"334"
10088,1975,75266994.509644,41268807.5120546,8419780.46771689,8500,110730040.070349,6.24732873365291,"334"
10088,1976,93207998.0888343,51374033.6874111,6247328.73365291,8800,123070003.975778,9.27175596650377,"334"
10088,1977,108463337.903075,60582348.6306705,9271755.96650377,9100,124767409.889638,10.3458184535431,"334"
10088,1978,143770623.4092,76076771.0368587,10345818.4535431,9300,149213817.501748,10.9702713603515,"334"
10088,1979,167039030.336472,82255706.795665,10970271.3603515,9000,166010603.824297,14.0566410443324,"334"
10088,1980,161348587.719812,80113227.5747461,14056641.0443324,7600,140073674.923759,9.51532162270903,"334"
10088,1981,170148615.464838,85311642.6039823,9515321.62270903,7100,130977197.811329,6.1728356529239,"334"
10088,1982,146643044.268618,63480166.4290498,6172835.6529239,4900,125113368.537171,4.79801620026851,"334"
10088,1983,151127882.945768,78578031.5052844,4798016.20026851,5500,100249915.772718,3.17477780301193,"334"
10088,1984,170643133.144945,89575886.3149942,3174777.80301193,5500,107161648.39506,5.25896034012535,"334"
10088,1985,173435874.871966,90407869.6848302,5258960.34012535,5100,102945152.895737,5.26385222729279,"334"
10088,1986,178324048.040501,85675867.4014283,5263852.22729279,4700,112112170.415469,4.14455000739583,"334"
10097,1971,877996.396808756,658389.088567731,14390386.7303134,622,1133448.28909151,13.7253999625295,"334"
10097,1972,6222427.91964043,4741026.25945994,27568638.5167892,1038,7616259.07574508,32.2583279551424,"334"
10097,1973,14400259.943395,9424046.52669603,32258327.9551424,1270,23504719.7204305,23.8160441440894,"334"
10097,1974,22218553.7044082,15077017.2547725,23816044.1440894,2096,26500326.7277322,19.5015640059323,"334"
10097,1975,30833740.4576438,19294864.662987,19501564.0059323,2337,37581421.0092942,46.442295221683,"334"
10097,1976,41390844.3127408,25679294.0777365,46442295.221683,2527,46221307.9146241,36.505173158908,"334"
10097,1977,60216096.2339038,40693439.600756,36505173.158908,4202,50871783.1293108,46.4880494847655,"334"
10097,1978,129455051.40975,79557557.1919582,46488049.4847655,6497,109986288.785216,107.76354946328,"334"
10097,1979,218835274.412214,112026818.572209,107763549.46328,7351,209137074.450799,90.5550499192395,"334"
10097,1980,289655865.236006,170678148.213881,90555049.9192395,11536,205152608.760119,87.9986606739845,"334"
10097,1981,477070284.318241,273625853.244089,87998660.6739845,15197,314091611.16718,196.361119330493,"334"
10097,1982,562930589.319348,302626582.807057,196361119.330493,15830,391611160.466349,156.517540064595,"334"
10097,1983,505408533.285584,285178128.662323,156517540.064595,15732,304315985.156572,102.143417955115,"334"
10097,1984,475194263.651389,156593705.451761,102143417.955115,11800,421153577.200854,139.241496858902,"334"
10097,1985,428289641.110242,180872281.107796,139241496.858902,8540,306768997.967662,70.1813757404953,"334"
10097,1986,463154222.931066,224988731.676972,70181375.7404952,8608,288200480.121483,108.882078583623,"334"
10097,1987,523573457.232683,262763639.668231,108882078.583623,8865,300808523.39641,157.110289465388,"334"
10097,1988,613760065.098723,289498783.157175,157110289.465388,8498,359638090.806726,45.3682225201666,"334"
10097,1989,699079450.382171,337313913.366067,45368222.5201666,9300,390954253.420281,47.7819714146951,"334"
10097,1990,843145191.169571,376865449.513269,47781971.4146951,9100,489709817.748126,55.428217689986,"334"
10097,1991,1205882616.20421,469358679.943834,55428217.689986,10100,761249820.453022,102.674247266372,"334"
10097,1992,1202953267.65197,485365369.716336,102674247.266372,10100,732180000.074604,97.717451941774,"334"
10097,1993,1151859296.63386,483526814.13301,97717451.941774,10100,673877151.138264,63.6280581423395,"334"
10097,1994,1383471636.05784,701812547.914721,63628058.1423395,10300,674392863.927442,123.320588625387,"334"
10097,1995,1747230748.7659,763107353.049578,123320588.625387,10000,954237378.302196,54.652251825051,"334"
10097,1996,1959351720.8116,846101710.564705,54652251.825051,8300,1097543292.61432,67.0388596416322,"334"
10097,1997,2144656000,836099382.966592,67038859.6416322,8300,1308556617.03341,65.893,"334"
10097,1998,2300864682.53464,894539969.97181,65893000,8700,1516714579.78208,121.638804034126,"334"
10097,1999,2516895626.22812,726102522.711445,121638804.034126,8700,2000336645.99092,108.163826941021,"334"
10097,2000,2216544252.13539,670530782.665975,108163826.941021,7600,1807734281.59726,75.9796702431264,"334"
10097,2001,2232965525.03624,699753922.106923,75979670.2431264,7800,1917840559.97185,64.3983369510379,"334"
10097,2002,2260211661.79243,672986633.089276,64398336.9510379,7100,1995419142.89754,100.089387419497,"334"
10097,2003,2477366603.01926,786286209.025621,100089387.419497,7100,2103603106.21176,49.6108280125869,"334"
10097,2004,2550848740.23911,807945163.876275,49610828.0125869,7100,2117782487.1621,61.9133368745342,"334"
10104,1974,139703285.229533,41306440.338921,17397221.9809861,1050,112544578.091015,6.97777768102141,"326"
10104,1975,112708911.955323,35942500.9031399,23402021.5693728,1010,84957210.3813072,2.13061100556315,"326"
10104,1976,112805970.083396,31876716.7080698,2130611.00556315,1043,88935068.967369,2.73236659988158,"326"
10104,1977,109373638.273362,38048624.4332489,2732366.59988158,1181,79418694.961528,4.45506492471912,"326"
10104,1978,145741171.976329,44568185.6855991,4455064.92471912,1253,111669148.869546,8.48680570530723,"326"
10104,1979,148503256.606645,44889561.9598423,8486805.70530723,1275,110300521.419822,6.05195949493003,"326"
10104,1980,128369909.467106,37447187.8710681,6051959.49493003,1150,92436481.5892334,1.5221484460202,"326"
